ID,FID,Departure
402457,-13,1
402460,536,3472
402460,-13,1
402469,536,3472
402469,-47,1
402470,536,3472
402470,-47,1
402487,205,3472
402487,-4,1
402490,205,3472
402490,-4,1
402491,205,3472
402491,-4,1
402495,205,3472
402495,-4,1
402498,205,3472
402498,-4,1
402501,664,3472
402501,-11,1
402517,711,3472
402517,-10,1
402520,711,3472
402520,-10,1
402526,518,3472
402526,-42,1
402536,276,3472
402536,-10,1
402563,585,3472
402563,-41,1
402577,67,3472
402577,-2,1
402579,67,3472
402579,-2,1
402595,276,3472
402595,-10,1
402602,585,3472
402602,-41,1
402617,476,3472
402617,-42,1
402619,476,3472
402619,-42,1
402623,476,3472
402623,-42,1
402632,518,3472
402632,-42,1
402637,518,3472
402637,-42,1
402650,143,3473
402650,-12,1
402654,143,3473
402654,-12,1
402689,297,3473
402689,-30,1
402704,297,3473
402704,-30,1
402709,327,3473
402709,-12,1
402799,275,3473
402799,-43,1
402801,256,3473
402801,-41,1
402809,256,3473
402809,-41,1
402850,327,3473
402850,-12,1
402896,275,3473
402896,-43,1
402906,492,3473
402906,-42,1
402907,492,3473
402907,-42,1
402921,275,3473
402921,-43,1
402943,457,3474
402943,-43,1
402946,457,3474
402946,-43,1
403001,223,3474
403001,-7,1
403003,223,3474
403003,-7,1
403005,223,3474
403005,-7,1
403007,223,3474
403007,-7,1
403020,464,3474
403020,-23,1
403026,464,3474
403026,-23,1
403084,598,3474
403084,-34,1
403085,598,3474
403085,-34,1
403086,598,3474
403086,-34,1
403103,176,3474
403103,-43,1
403104,176,3474
403104,-43,1
403113,176,3474
403113,-43,1
403166,42,3474
403166,-41,1
403167,42,3474
403167,-41,1
403202,158,3475
403202,-12,1
403217,158,3475
403217,-12,1
403218,272,3475
403218,-43,1
403223,158,3475
403223,-12,1
403276,158,3475
403276,-12,1
403320,569,3475
403320,-26,1
403349,39,3475
403349,-13,1
403353,669,3475
403353,-49,1
403356,669,3475
403356,-49,1
403360,669,3475
403360,-49,1
403364,39,3475
403364,-13,1
403367,569,3475
403367,-26,1
403374,411,3475
403374,-34,1
403376,411,3475
403376,-34,1
403406,650,3475
403406,-28,1
403420,650,3475
403420,-28,1
403421,650,3475
403421,-28,1
403448,272,3475
403448,-43,1
403598,205,3476
403598,-22,1
403599,294,3476
403599,-42,1
403600,294,3476
403600,-42,1
403601,205,3476
403601,-22,1
403614,264,3476
403614,-11,1
403621,371,3476
403621,-23,1
403622,371,3476
403622,-23,1
403626,444,3476
403626,-36,1
403627,444,3476
403627,-36,1
403629,376,3476
403629,-15,1
403631,376,3476
403631,-15,1
403650,70,3476
403650,-56,1
403652,70,3476
403652,-56,1
403653,70,3476
403653,-56,1
403654,365,3476
403654,-37,1
403669,264,3476
403669,-11,1
403671,264,3476
403671,-11,1
403674,264,3476
403674,-11,1
403682,365,3476
403682,-37,1
403685,374,3476
403685,-3,1
403687,374,3476
403687,-3,1
403870,473,3477
403870,-15,1
403906,680,3477
403906,-41,1
403907,680,3477
403907,-41,1
403908,680,3477
403908,-41,1
403964,473,3477
403964,-15,1
404020,710,3477
404020,-12,1
404036,710,3477
404036,-12,1
404046,710,3477
404046,-12,1
404052,509,3477
404052,-13,1
404053,509,3477
404053,-13,1
404054,509,3477
404054,-13,1
404072,421,3477
404072,-16,1
404082,421,3477
404082,-16,1
404129,304,3478
404129,-8,1
404131,304,3478
404131,-8,1
404221,164,3478
404221,-43,1
404243,164,3478
404243,-43,1
404268,564,3478
404268,-43,1
404302,349,3478
404302,-2,1
404303,349,3478
404303,-2,1
404322,415,3478
404322,-7,1
404325,415,3478
404325,-7,1
404337,311,3478
404337,-41,1
404346,311,3478
404346,-41,1
404426,564,3478
404426,-43,1
404528,47,3479
404528,-14,1
404531,47,3479
404531,-14,1
404549,114,3479
404549,-34,1
404550,114,3479
404550,-34,1
404562,394,3479
404562,-9,1
404564,394,3479
404564,-9,1
404565,394,3479
404565,-9,1
404627,595,3479
404627,-22,1
404640,391,3479
404640,-19,1
404641,391,3479
404641,-19,1
404643,391,3479
404643,-19,1
404668,614,3479
404668,-4,1
404670,376,3479
404670,-12,1
404676,614,3479
404676,-4,1
404679,429,3479
404679,-41,1
404680,376,3479
404680,-12,1
404684,429,3479
404684,-41,1
404685,168,3479
404685,-4,1
404686,429,3479
404686,-41,1
404689,376,3479
404689,-12,1
404690,168,3479
404690,-4,1
404695,376,3479
404695,-12,1
404696,614,3479
404696,-4,1
404724,595,3479
404724,-22,1
404766,508,3480
404766,-41,1
404804,144,3480
404804,-56,1
404810,144,3480
404810,-56,1
404811,144,3480
404811,-56,1
404822,439,3480
404822,-10,1
404827,439,3480
404827,-10,1
404837,238,3480
404837,-3,1
404855,238,3480
404855,-3,1
404865,238,3480
404865,-3,1
404894,438,3480
404894,-20,1
404896,438,3480
404896,-20,1
404899,274,3480
404899,-43,1
404941,438,3480
404941,-20,1
404961,508,3480
404961,-41,1
404970,274,3480
404970,-43,1
404972,274,3480
404972,-43,1
405039,162,3480
405039,-41,1
405042,162,3480
405042,-41,1
405047,162,3480
405047,-41,1
405112,483,3481
405112,-42,1
405129,483,3481
405129,-42,1
405130,483,3481
405130,-42,1
405135,117,3481
405135,-41,1
405136,117,3481
405136,-41,1
405137,117,3481
405137,-41,1
405141,605,3481
405141,-14,1
405142,605,3481
405142,-14,1
405144,605,3481
405144,-14,1
405292,85,3481
405292,-7,1
405313,85,3481
405313,-7,1
405321,423,3481
405321,-2,1
405322,423,3481
405322,-2,1
405334,85,3481
405334,-7,1
405335,85,3481
405335,-7,1
405395,393,3482
405395,-20,1
405396,490,3482
405396,-6,1
405407,393,3482
405407,-20,1
405438,494,3482
405438,-51,1
405442,37,3482
405442,-7,1
405443,37,3482
405443,-7,1
405444,328,3482
405444,-14,1
405447,37,3482
405447,-7,1
405465,490,3482
405465,-6,1
405473,328,3482
405473,-14,1
405487,466,3482
405487,-12,1
405493,466,3482
405493,-12,1
405494,357,3482
405494,-39,1
405496,357,3482
405496,-39,1
405501,499,3482
405501,-11,1
405504,357,3482
405504,-39,1
405517,404,3482
405517,-15,1
405520,404,3482
405520,-15,1
405527,404,3482
405527,-15,1
405532,112,3482
405532,-37,1
405540,307,3482
405540,-11,1
405541,307,3482
405541,-11,1
405565,499,3482
405565,-11,1
405568,112,3482
405568,-37,1
405596,397,3482
405596,-15,1
405598,397,3482
405598,-15,1
405609,494,3482
405609,-51,1
405621,494,3482
405621,-51,1
405628,397,3482
405628,-15,1
405631,494,3482
405631,-51,1
405633,397,3482
405633,-15,1
405659,598,3482
405659,-33,1
405684,598,3482
405684,-33,1
405686,493,3482
405686,-5,1
405687,493,3482
405687,-5,1
405689,493,3482
405689,-5,1
405718,394,3483
405718,-8,1
405719,394,3483
405719,-8,1
405720,481,3483
405720,-41,1
405737,481,3483
405737,-41,1
405766,460,3483
405766,-28,1
405835,460,3483
405835,-28,1
405902,91,3483
405902,-43,1
405907,91,3483
405907,-43,1
405969,704,3483
405969,-8,1
405970,704,3483
405970,-8,1
405975,607,3483
405975,-43,1
405983,607,3483
405983,-43,1
405984,607,3483
405984,-43,1
406006,239,3484
406006,-41,1
406013,239,3484
406013,-41,1
406015,239,3484
406015,-41,1
406016,239,3484
406016,-41,1
406021,302,3484
406021,-41,1
406052,67,3484
406052,-32,1
406053,67,3484
406053,-32,1
406077,302,3484
406077,-41,1
406087,302,3484
406087,-41,1
406093,248,3484
406093,-22,1
406096,318,3484
406096,-34,1
406104,248,3484
406104,-22,1
406105,318,3484
406105,-34,1
406232,662,3484
406232,-46,1
406233,235,3484
406233,-43,1
406255,653,3484
406255,-42,1
406256,235,3484
406256,-43,1
406283,662,3484
406283,-46,1
406302,653,3484
406302,-42,1
406309,259,3485
406309,-16,1
406315,322,3485
406315,-43,1
406318,591,3485
406318,-40,1
406324,591,3485
406324,-40,1
406328,195,3485
406328,-39,1
406335,401,3485
406335,-16,1
406340,401,3485
406340,-16,1
406349,195,3485
406349,-39,1
406363,195,3485
406363,-39,1
406367,52,3485
406367,-18,1
406380,259,3485
406380,-16,1
406432,141,3485
406432,-15,1
406447,322,3485
406447,-43,1
406449,141,3485
406449,-15,1
406450,141,3485
406450,-15,1
406452,259,3485
406452,-16,1
406465,429,3485
406465,-42,1
406474,429,3485
406474,-42,1
406489,429,3485
406489,-42,1
406583,429,3485
406583,-42,1
406613,505,3486
406613,-42,1
406663,505,3486
406663,-42,1
406670,307,3486
406670,-30,1
406674,307,3486
406674,-30,1
406761,505,3486
406761,-42,1
406807,372,3486
406807,-22,1
406808,372,3486
406808,-22,1
406810,186,3486
406810,-10,1
406817,676,3486
406817,-27,1
406830,186,3486
406830,-10,1
406833,584,3486
406833,-52,1
406834,584,3486
406834,-52,1
406851,186,3486
406851,-10,1
406854,186,3486
406854,-10,1
406857,625,3486
406857,-6,1
406862,584,3486
406862,-52,1
406865,584,3486
406865,-52,1
406868,372,3486
406868,-22,1
406877,372,3486
406877,-22,1
406889,422,3486
406889,-51,1
406892,625,3486
406892,-6,1
406899,422,3486
406899,-51,1
406900,422,3486
406900,-51,1
406913,676,3486
406913,-27,1
406917,625,3486
406917,-6,1
407001,494,3487
407001,-33,1
407024,494,3487
407024,-33,1
407033,183,3487
407033,-11,1
407049,183,3487
407049,-11,1
407051,183,3487
407051,-11,1
407104,279,3487
407104,-37,1
407130,279,3487
407130,-37,1
407154,594,3487
407154,-14,1
407169,594,3487
407169,-14,1
407174,279,3487
407174,-37,1
407213,476,3488
407213,-13,1
407225,80,3488
407225,-56,1
407270,476,3488
407270,-13,1
407334,80,3488
407334,-56,1
407336,80,3488
407336,-56,1
407421,430,3488
407421,-12,1
407426,430,3488
407426,-12,1
407429,678,3488
407429,-27,1
407434,678,3488
407434,-27,1
407462,430,3488
407462,-12,1
407508,248,3488
407508,-19,1
407515,248,3488
407515,-19,1
407576,346,3489
407576,-43,1
407620,370,3489
407620,-11,1
407628,370,3489
407628,-11,1
407642,370,3489
407642,-11,1
407643,567,3489
407643,-41,1
407645,567,3489
407645,-41,1
407647,346,3489
407647,-43,1
407698,346,3489
407698,-43,1
407730,642,3489
407730,-22,1
407802,79,3489
407802,-18,1
407803,642,3489
407803,-22,1
407818,79,3489
407818,-18,1
407827,716,3489
407827,-11,1
407829,716,3489
407829,-11,1
407830,716,3489
407830,-11,1
407835,79,3489
407835,-18,1
407875,331,3490
407875,-40,1
407918,455,3490
407918,-5,1
407926,331,3490
407926,-40,1
407934,331,3490
407934,-40,1
407935,331,3490
407935,-40,1
407936,455,3490
407936,-5,1
408007,135,3490
408007,-43,1
408032,15,3490
408032,-22,1
408034,15,3490
408034,-22,1
408055,135,3490
408055,-43,1
408068,135,3490
408068,-43,1
408084,667,3490
408084,-32,1
408112,557,3490
408112,-51,1
408113,557,3490
408113,-51,1
408115,557,3490
408115,-51,1
408128,25,3490
408128,-18,1
408130,25,3490
408130,-18,1
408134,25,3490
408134,-18,1
408137,667,3490
408137,-32,1
408151,25,3490
408151,-18,1
408192,348,3491
408192,-43,1
408207,479,3491
408207,-43,1
408208,430,3491
408208,-36,1
408227,479,3491
408227,-43,1
408230,479,3491
408230,-43,1
408233,348,3491
408233,-43,1
408242,430,3491
408242,-36,1
408257,430,3491
408257,-36,1
408260,220,3491
408260,-27,1
408270,220,3491
408270,-27,1
408283,202,3491
408283,-42,1
408284,202,3491
408284,-42,1
408285,202,3491
408285,-42,1
408305,473,3491
408305,-5,1
408327,473,3491
408327,-5,1
408407,477,3491
408407,-5,1
408411,649,3491
408411,-46,1
408412,477,3491
408412,-5,1
408417,229,3491
408417,-14,1
408418,229,3491
408418,-14,1
408424,649,3491
408424,-46,1
408439,348,3491
408439,-43,1
408442,649,3491
408442,-46,1
408469,142,3492
408469,-7,1
408481,142,3492
408481,-7,1
408485,142,3492
408485,-7,1
408493,142,3492
408493,-7,1
408498,220,3492
408498,-28,1
408515,476,3492
408515,-26,1
408518,42,3492
408518,-42,1
408522,42,3492
408522,-42,1
408557,476,3492
408557,-26,1
408561,525,3492
408561,-11,1
408565,525,3492
408565,-11,1
408616,220,3492
408616,-28,1
408668,199,3492
408668,-1,1
408669,199,3492
408669,-1,1
408672,199,3492
408672,-1,1
408737,227,3492
408737,-2,1
408755,227,3492
408755,-2,1
408776,263,3493
408776,-32,1
408782,500,3493
408782,-7,1
408788,116,3493
408788,-8,1
408789,116,3493
408789,-8,1
408791,500,3493
408791,-7,1
408793,116,3493
408793,-8,1
408798,263,3493
408798,-32,1
408800,166,3493
408800,-28,1
408801,166,3493
408801,-28,1
408808,263,3493
408808,-32,1
408814,166,3493
408814,-28,1
408817,611,3493
408817,-12,1
408824,186,3493
408824,-26,1
408837,186,3493
408837,-26,1
408839,455,3493
408839,-42,1
408895,611,3493
408895,-12,1
408906,455,3493
408906,-42,1
408925,29,3493
408925,-25,1
408926,29,3493
408926,-25,1
408936,552,3493
408936,-23,1
408937,552,3493
408937,-23,1
408975,77,3493
408975,-42,1
408976,77,3493
408976,-42,1
408977,77,3493
408977,-42,1
409084,611,3494
409084,-27,1
409088,665,3494
409088,-41,1
409090,665,3494
409090,-41,1
409096,272,3494
409096,-42,1
409126,611,3494
409126,-27,1
409134,611,3494
409134,-27,1
409151,464,3494
409151,-12,1
409153,464,3494
409153,-12,1
409155,235,3494
409155,-19,1
409156,235,3494
409156,-19,1
409157,235,3494
409157,-19,1
409162,272,3494
409162,-42,1
409284,578,3494
409284,-27,1
409295,578,3494
409295,-27,1
409308,578,3494
409308,-27,1
409310,609,3494
409310,-19,1
409313,609,3494
409313,-19,1
409318,609,3494
409318,-19,1
409402,322,3495
409402,-12,1
409406,322,3495
409406,-12,1
409408,322,3495
409408,-12,1
409409,322,3495
409409,-12,1
409482,42,3495
409482,-1,1
409541,510,3495
409541,-43,1
409544,510,3495
409544,-43,1
409550,632,3495
409550,-6,1
409551,632,3495
409551,-6,1
409558,42,3495
409558,-1,1
409635,509,3495
409635,-40,1
409663,509,3495
409663,-40,1
409681,328,3495
409681,-48,1
409683,328,3495
409683,-48,1
409685,328,3495
409685,-48,1
409706,481,3496
409706,-36,1
409708,481,3496
409708,-36,1
409719,481,3496
409719,-36,1
409780,509,3496
409780,-43,1
409807,509,3496
409807,-43,1
409882,100,3496
409882,-43,1
409884,100,3496
409884,-43,1
409905,158,3496
409905,-15,1
409911,158,3496
409911,-15,1
410002,516,3497
410002,-20,1
410013,521,3497
410013,-12,1
410035,521,3497
410035,-12,1
410043,521,3497
410043,-12,1
410062,606,3497
410062,-54,1
410064,606,3497
410064,-54,1
410067,86,3497
410067,-43,1
410088,606,3497
410088,-54,1
410104,86,3497
410104,-43,1
410105,86,3497
410105,-43,1
410139,516,3497
410139,-20,1
410140,516,3497
410140,-20,1
410147,4,3497
410147,-6,1
410153,4,3497
410153,-6,1
410172,521,3497
410172,-12,1
410224,235,3497
410224,-2,1
410231,201,3497
410231,-19,1
410248,235,3497
410248,-2,1
410262,140,3497
410262,-9,1
410269,201,3497
410269,-19,1
410281,239,3497
410281,-33,1
410285,201,3497
410285,-19,1
410286,140,3497
410286,-9,1
410289,239,3497
410289,-33,1
410309,353,3498
410309,-54,1
410315,374,3498
410315,-54,1
410321,131,3498
410321,-54,1
410329,131,3498
410329,-54,1
410384,374,3498
410384,-54,1
410385,374,3498
410385,-54,1
410388,353,3498
410388,-54,1
410453,170,3498
410453,-29,1
410458,170,3498
410458,-29,1
410507,19,3498
410507,-33,1
410530,19,3498
410530,-33,1
410571,374,3499
410571,-42,1
410623,229,3499
410623,-12,1
410624,229,3499
410624,-12,1
410625,229,3499
410625,-12,1
410634,16,3499
410634,-30,1
410635,16,3499
410635,-30,1
410680,374,3499
410680,-42,1
410682,374,3499
410682,-42,1
410696,456,3499
410696,-15,1
410707,690,3499
410707,-41,1
410710,456,3499
410710,-15,1
410713,456,3499
410713,-15,1
410718,374,3499
410718,-42,1
410790,690,3499
410790,-41,1
410796,448,3499
410796,-41,1
410797,448,3499
410797,-41,1
410820,256,3499
410820,-10,1
410824,425,3499
410824,-6,1
410827,425,3499
410827,-6,1
410829,425,3499
410829,-6,1
410847,520,3499
410847,-14,1
410874,316,3499
410874,-43,1
410876,316,3499
410876,-43,1
410899,256,3499
410899,-10,1
410901,520,3499
410901,-14,1
410907,520,3499
410907,-14,1
410910,520,3499
410910,-14,1
410911,316,3499
410911,-43,1
410916,256,3499
410916,-10,1
411005,44,3500
411005,-41,1
411009,44,3500
411009,-41,1
411044,5,3500
411044,-7,1
411047,709,3500
411047,-13,1
411065,709,3500
411065,-13,1
411116,329,3500
411116,-27,1
411117,329,3500
411117,-27,1
411125,329,3500
411125,-27,1
411135,709,3500
411135,-13,1
411173,5,3500
411173,-7,1
411179,67,3500
411179,-9,1
411180,67,3500
411180,-9,1
411187,404,3500
411187,-37,1
411188,404,3500
411188,-37,1
411237,134,3501
411237,-4,1
411262,134,3501
411262,-4,1
411288,172,3501
411288,-4,1
411302,601,3501
411302,-9,1
411304,601,3501
411304,-9,1
411305,601,3501
411305,-9,1
411333,394,3501
411333,-4,1
411335,394,3501
411335,-4,1
411457,486,3501
411457,-34,1
411467,21,3501
411467,-9,1
411468,21,3501
411468,-9,1
411475,486,3501
411475,-34,1
411482,172,3501
411482,-4,1
411664,692,3502
411664,-3,1
411665,692,3502
411665,-3,1
411666,692,3502
411666,-3,1
411669,472,3502
411669,-15,1
411670,472,3502
411670,-15,1
411671,472,3502
411671,-15,1
411682,425,3502
411682,-14,1
411695,425,3502
411695,-14,1
411696,425,3502
411696,-14,1
411698,425,3502
411698,-14,1
411707,512,3502
411707,-42,1
411727,512,3502
411727,-42,1
411730,512,3502
411730,-42,1
411747,154,3502
411747,-56,1
411767,154,3502
411767,-56,1
411798,15,3502
411798,-12,1
411802,15,3502
411802,-12,1
411810,154,3502
411810,-56,1
411895,467,3503
411895,-28,1
411903,467,3503
411903,-28,1
411912,415,3503
411912,-49,1
411913,415,3503
411913,-49,1
411929,415,3503
411929,-49,1
412022,532,3503
412022,-41,1
412023,532,3503
412023,-41,1
412025,532,3503
412025,-41,1
412040,387,3503
412040,-28,1
412041,387,3503
412041,-28,1
412042,387,3503
412042,-28,1
412052,180,3503
412052,-11,1
412055,180,3503
412055,-11,1
412070,180,3503
412070,-11,1
412078,43,3503
412078,-4,1
412105,139,3503
412105,-46,1
412128,43,3503
412128,-4,1
412129,655,3503
412129,-42,1
412130,655,3503
412130,-42,1
412131,655,3503
412131,-42,1
412139,139,3503
412139,-46,1
412170,139,3503
412170,-46,1
412177,490,3504
412177,-22,1
412190,457,3504
412190,-6,1
412194,30,3504
412194,-42,1
412195,30,3504
412195,-42,1
412203,457,3504
412203,-6,1
412204,490,3504
412204,-22,1
412205,30,3504
412205,-42,1
412215,17,3504
412215,-22,1
412222,17,3504
412222,-22,1
412245,17,3504
412245,-22,1
412334,134,3504
412334,-14,1
412368,37,3504
412368,-15,1
412383,37,3504
412383,-15,1
412419,134,3504
412419,-14,1
412426,295,3504
412426,-36,1
412439,295,3504
412439,-36,1
412536,229,3505
412536,-36,1
412551,229,3505
412551,-36,1
412562,463,3505
412562,-54,1
412566,463,3505
412566,-54,1
412594,658,3505
412594,-43,1
412604,658,3505
412604,-43,1
412608,658,3505
412608,-43,1
412612,63,3505
412612,-43,1
412614,63,3505
412614,-43,1
412617,107,3505
412617,-16,1
412618,107,3505
412618,-16,1
412666,291,3505
412666,-42,1
412696,518,3505
412696,-41,1
412697,518,3505
412697,-41,1
412715,448,3505
412715,-42,1
412716,448,3505
412716,-42,1
412717,448,3505
412717,-42,1
412723,709,3505
412723,-51,1
412724,709,3505
412724,-51,1
412725,709,3505
412725,-51,1
412743,514,3505
412743,-32,1
412752,514,3505
412752,-32,1
412785,561,3505
412785,-37,1
412813,561,3505
412813,-37,1
412888,675,3506
412888,-42,1
412894,675,3506
412894,-42,1
412899,675,3506
412899,-42,1
412920,312,3506
412920,-1,1
412922,140,3506
412922,-29,1
412923,140,3506
412923,-29,1
412924,312,3506
412924,-1,1
412925,312,3506
412925,-1,1
412941,516,3506
412941,-29,1
412942,516,3506
412942,-29,1
413012,562,3506
413012,-48,1
413013,562,3506
413013,-48,1
413014,562,3506
413014,-48,1
413017,40,3506
413017,-9,1
413018,40,3506
413018,-9,1
413028,65,3506
413028,-27,1
413031,65,3506
413031,-27,1
413039,40,3506
413039,-9,1
413081,539,3506
413081,-41,1
413101,539,3506
413101,-41,1
413102,539,3506
413102,-41,1
413105,535,3506
413105,-43,1
413106,535,3506
413106,-43,1
413108,535,3506
413108,-43,1
413114,659,3506
413114,-46,1
413142,659,3506
413142,-46,1
413165,539,3506
413165,-41,1
413183,611,3507
413183,-7,1
413189,475,3507
413189,-15,1
413198,611,3507
413198,-7,1
413242,475,3507
413242,-15,1
413254,540,3507
413254,-41,1
413255,540,3507
413255,-41,1
413256,540,3507
413256,-41,1
413281,225,3507
413281,-27,1
413282,225,3507
413282,-27,1
413287,268,3507
413287,-10,1
413288,518,3507
413288,-15,1
413289,268,3507
413289,-10,1
413290,518,3507
413290,-15,1
413293,518,3507
413293,-15,1
413303,195,3507
413303,-8,1
413309,205,3507
413309,-50,1
413314,205,3507
413314,-50,1
413319,518,3507
413319,-15,1
413336,285,3507
413336,-43,1
413339,285,3507
413339,-43,1
413359,600,3507
413359,-47,1
413369,600,3507
413369,-47,1
413401,573,3507
413401,-27,1
413402,573,3507
413402,-27,1
413422,195,3507
413422,-8,1
413481,576,3508
413481,-13,1
413482,576,3508
413482,-13,1
413483,601,3508
413483,-19,1
413487,576,3508
413487,-13,1
413488,483,3508
413488,-40,1
413497,483,3508
413497,-40,1
413500,483,3508
413500,-40,1
413508,601,3508
413508,-19,1
413509,601,3508
413509,-19,1
413528,31,3508
413528,-56,1
413585,31,3508
413585,-56,1
413629,31,3508
413629,-56,1
413651,467,3508
413651,-18,1
413657,467,3508
413657,-18,1
413663,467,3508
413663,-18,1
413675,114,3508
413675,-5,1
413677,491,3508
413677,-7,1
413680,114,3508
413680,-5,1
413693,114,3508
413693,-5,1
413759,575,3508
413759,-46,1
413767,575,3508
